"Hour", "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "12.5 kV Losses", "0.415 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "12.5 kV Line Loss", "0.415 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "12.5 kV Load Loss", "0.415 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "12.5 kV No Load Loss", "0.415 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "12.5 kV Load Energy", "0.415 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25"
451, 4722.02, 2038.84, 6412.84, 6961.36, 4602.46, 1842.9, 6227.13, 6675.06, 0, 0, 0, 0, 119.667, 195.74, 185.937, 304.27, 78.069, 112.544, 41.5978, 83.1956, 145.573, 43.863, 49.6639, 70.0029, 32.3922, 2.06757, 34.4598, 15.2041, 0, 0, 0, 0, 111.029, 8.63756, 0, 0, 0, 0, 0, 41.0263, 8.63756, 0, 0, 0, 0, 0, 28.4051, 0, 0, 0, 0, 0, 0, 41.5978, 0, 0, 0, 0, 0, 0, 0, 4602.46, 0, 0, 0, 0, 0
452, 4962.05, 2135.02, 6412.84, 6961.36, 4834.51, 1925.65, 6227.13, 6675.06, 0, 0, 0, 0, 127.743, 208.994, 185.937, 304.27, 86.3209, 126.149, 41.4226, 82.8452, 145.573, 43.863, 54.8546, 72.8889, 35.7704, 2.28019, 38.0506, 16.804, 0, 0, 0, 0, 118.185, 9.55863, 0, 0, 0, 0, 0, 45.2959, 9.55863, 0, 0, 0, 0, 0, 31.4663, 0, 0, 0, 0, 0, 0, 41.4226, 0, 0, 0, 0, 0, 0, 0, 4834.51, 0, 0, 0, 0, 0
453, 4810.02, 2074.34, 6412.84, 6961.36, 4687.31, 1874.01, 6227.13, 6675.06, 0, 0, 0, 0, 122.589, 200.561, 185.937, 304.27, 81.0557, 117.494, 41.5337, 83.0674, 145.573, 43.863, 51.4951, 71.0943, 33.5836, 2.1413, 35.7249, 15.7702, 0, 0, 0, 0, 113.619, 8.97067, 0, 0, 0, 0, 0, 42.5244, 8.97067, 0, 0, 0, 0, 0, 29.5606, 0, 0, 0, 0, 0, 0, 41.5337, 0, 0, 0, 0, 0, 0, 0, 4687.31, 0, 0, 0, 0, 0
454, 4646.4, 2008.61, 6412.84, 6961.36, 4529.04, 1817.1, 6227.13, 6675.06, 0, 0, 0, 0, 117.218, 191.779, 185.937, 304.27, 75.5645, 108.472, 41.6536, 83.3073, 145.573, 43.863, 47.9945, 69.2236, 31.3061, 1.99522, 33.3014, 14.6932, 0, 0, 0, 0, 108.863, 8.35477, 0, 0, 0, 0, 0, 39.6398, 8.35477, 0, 0, 0, 0, 0, 27.5699, 0, 0, 0, 0, 0, 0, 41.6536, 0, 0, 0, 0, 0, 0, 0, 4529.04, 0, 0, 0, 0, 0
455, 4423.61, 1918.83, 6412.84, 6961.36, 4313.21, 1738.88, 6227.13, 6675.06, 0, 0, 0, 0, 110.221, 180.323, 185.937, 304.27, 68.4038, 96.6889, 41.8168, 83.6336, 145.573, 43.863, 43.4579, 66.7627, 28.3552, 1.80775, 30.163, 13.2949, 0, 0, 0, 0, 102.667, 7.5534, 0, 0, 0, 0, 0, 35.9045, 7.5534, 0, 0, 0, 0, 0, 24.9459, 0, 0, 0, 0, 0, 0, 41.8168, 0, 0, 0, 0, 0, 0, 0, 4313.21, 0, 0, 0, 0, 0
456, 3771.14, 1653.64, 6412.84, 6961.36, 3679.3, 1503.41, 6227.13, 6675.06, 0, 0, 0, 0, 91.8405, 150.226, 185.937, 304.27, 49.5447, 65.634, 42.2958, 84.5916, 145.573, 43.863, 31.4941, 60.3464, 20.5694, 1.31231, 21.8817, 9.61242, 0, 0, 0, 0, 86.3928, 5.44772, 0, 0, 0, 0, 0, 26.0464, 5.44772, 0, 0, 0, 0, 0, 18.0506, 0, 0, 0, 0, 0, 0, 42.2958, 0, 0, 0, 0, 0, 0, 0, 3679.3, 0, 0, 0, 0, 0
457, 3227.13, 1430.09, 6412.84, 6961.36, 3147.81, 1302.14, 6227.13, 6675.06, 0, 0, 0, 0, 78.9433, 129.051, 185.937, 304.27, 36.2474, 43.6591, 42.6958, 85.3917, 145.573, 43.863, 23.0729, 55.8703, 15.0766, 0.966211, 16.0428, 7.03009, 0, 0, 0, 0, 74.9631, 3.98014, 0, 0, 0, 0, 0, 19.0928, 3.98014, 0, 0, 0, 0, 0, 13.1745, 0, 0, 0, 0, 0, 0, 42.6958, 0, 0, 0, 0, 0, 0, 0, 3147.81, 0, 0, 0, 0, 0
458, 2797.14, 1251.68, 6412.84, 6961.36, 2726.6, 1137.81, 6227.13, 6675.06, 0, 0, 0, 0, 70.2488, 114.79, 185.937, 304.27, 27.2356, 28.764, 43.0132, 86.0264, 145.573, 43.863, 17.3397, 52.9091, 11.3352, 0.728669, 12.0639, 5.27585, 0, 0, 0, 0, 67.2615, 2.98732, 0, 0, 0, 0, 0, 14.3524, 2.98732, 0, 0, 0, 0, 0, 9.89593, 0, 0, 0, 0, 0, 0, 43.0132, 0, 0, 0, 0, 0, 0, 0, 2726.6, 0, 0, 0, 0, 0
459, 2577.36, 1160.02, 6412.84, 6961.36, 2510.91, 1052.17, 6227.13, 6675.06, 0, 0, 0, 0, 66.3128, 108.335, 185.937, 304.27, 23.1372, 21.9837, 43.1756, 86.3512, 145.573, 43.863, 14.7308, 51.582, 9.63174, 0.620022, 10.2518, 4.47908, 0, 0, 0, 0, 63.7765, 2.53633, 0, 0, 0, 0, 0, 12.1945, 2.53633, 0, 0, 0, 0, 0, 8.40638, 0, 0, 0, 0, 0, 0, 43.1756, 0, 0, 0, 0, 0, 0, 0, 2510.91, 0, 0, 0, 0, 0
460, 2361.51, 1069.52, 6412.84, 6961.36, 2298.56, 967.425, 6227.13, 6675.06, 0, 0, 0, 0, 62.82, 102.574, 185.937, 304.27, 19.4849, 15.9039, 43.3351, 86.6703, 145.573, 43.863, 12.4054, 50.4147, 8.10449, 0.523361, 8.62785, 3.77751, 0, 0, 0, 0, 60.6769, 2.14316, 0, 0, 0, 0, 0, 10.2622, 2.14316, 0, 0, 0, 0, 0, 7.07956, 0, 0, 0, 0, 0, 0, 43.3351, 0, 0, 0, 0, 0, 0, 0, 2298.56, 0, 0, 0, 0, 0
461, 2229.56, 1014.07, 6412.84, 6961.36, 2168.65, 915.066, 6227.13, 6675.06, 0, 0, 0, 0, 60.8257, 99.3018, 185.937, 304.27, 17.3929, 12.4361, 43.4329, 86.8657, 145.573, 43.863, 11.0703, 49.7554, 7.23135, 0.467813, 7.69916, 3.37115, 0, 0, 0, 0, 58.9107, 1.91503, 0, 0, 0, 0, 0, 9.15528, 1.91503, 0, 0, 0, 0, 0, 6.32255, 0, 0, 0, 0, 0, 0, 43.4329, 0, 0, 0, 0, 0, 0, 0, 2168.65, 0, 0, 0, 0, 0
462, 2217.02, 1008.87, 6412.84, 6961.36, 2156.35, 909.872, 6227.13, 6675.06, 0, 0, 0, 0, 60.6688, 99.0251, 185.937, 304.27, 17.2269, 12.1412, 43.4419, 86.8838, 145.573, 43.863, 10.9632, 49.7056, 7.15613, 0.463406, 7.61954, 3.34365, 0, 0, 0, 0, 58.767, 1.90182, 0, 0, 0, 0, 0, 9.06137, 1.90182, 0, 0, 0, 0, 0, 6.26372, 0, 0, 0, 0, 0, 0, 43.4419, 0, 0, 0, 0, 0, 0, 0, 2156.35, 0, 0, 0, 0, 0
463, 2408.03, 1089.27, 6412.84, 6961.36, 2344.53, 985.009, 6227.13, 6675.06, 0, 0, 0, 0, 63.6141, 103.833, 185.937, 304.27, 20.3139, 17.2322, 43.3002, 86.6004, 145.573, 43.863, 12.9311, 50.683, 8.43647, 0.546163, 8.98264, 3.94847, 0, 0, 0, 0, 61.3674, 2.24667, 0, 0, 0, 0, 0, 10.6844, 2.24667, 0, 0, 0, 0, 0, 7.38277, 0, 0, 0, 0, 0, 0, 43.3002, 0, 0, 0, 0, 0, 0, 0, 2344.53, 0, 0, 0, 0, 0
464, 2606.19, 1172.19, 6412.84, 6961.36, 2539.32, 1062.44, 6227.13, 6675.06, 0, 0, 0, 0, 66.9971, 109.314, 185.937, 304.27, 23.8439, 23.0076, 43.1532, 86.3064, 145.573, 43.863, 15.1784, 51.8187, 9.88738, 0.639576, 10.527, 4.65141, 0, 0, 0, 0, 64.3483, 2.64877, 0, 0, 0, 0, 0, 12.5296, 2.64877, 0, 0, 0, 0, 0, 8.6655, 0, 0, 0, 0, 0, 0, 43.1532, 0, 0, 0, 0, 0, 0, 0, 2539.32, 0, 0, 0, 0, 0
465, 2446.5, 1105.04, 6412.84, 6961.36, 2381.82, 1000.22, 6227.13, 6675.06, 0, 0, 0, 0, 64.5814, 105.179, 185.937, 304.27, 21.3105, 18.6369, 43.2709, 86.5418, 145.573, 43.863, 13.5184, 51.063, 8.75304, 0.569266, 9.32231, 4.19613, 0, 0, 0, 0, 62.1673, 2.41415, 0, 0, 0, 0, 0, 11.1043, 2.41415, 0, 0, 0, 0, 0, 7.79209, 0, 0, 0, 0, 0, 0, 43.2709, 0, 0, 0, 0, 0, 0, 0, 2381.82, 0, 0, 0, 0, 0
466, 2511.47, 1132.33, 6412.84, 6961.36, 2445.69, 1025.08, 6227.13, 6675.06, 0, 0, 0, 0, 65.8194, 107.098, 185.937, 304.27, 22.5971, 20.6535, 43.2223, 86.4446, 145.573, 43.863, 14.3074, 51.512, 9.23691, 0.601204, 9.83812, 4.4693, 0, 0, 0, 0, 63.2374, 2.58196, 0, 0, 0, 0, 0, 11.7255, 2.58196, 0, 0, 0, 0, 0, 8.28966, 0, 0, 0, 0, 0, 0, 43.2223, 0, 0, 0, 0, 0, 0, 0, 2445.69, 0, 0, 0, 0, 0
467, 2696.49, 1209.69, 6412.84, 6961.36, 2627.54, 1096.9, 6227.13, 6675.06, 0, 0, 0, 0, 69.0595, 112.382, 185.937, 304.27, 25.9742, 26.2116, 43.0853, 86.1706, 145.573, 43.863, 16.4616, 52.598, 10.6373, 0.690523, 11.3278, 5.13376, 0, 0, 0, 0, 66.1026, 2.95697, 0, 0, 0, 0, 0, 13.5046, 2.95697, 0, 0, 0, 0, 0, 9.51266, 0, 0, 0, 0, 0, 0, 43.0853, 0, 0, 0, 0, 0, 0, 0, 2627.54, 0, 0, 0, 0, 0
468, 3006.4, 1338.6, 6412.84, 6961.36, 2931.67, 1215.92, 6227.13, 6675.06, 0, 0, 0, 0, 74.9345, 122.027, 185.937, 304.27, 32.0781, 36.3138, 42.8564, 85.7129, 145.573, 43.863, 20.375, 54.5595, 13.1985, 0.853567, 14.0521, 6.32295, 0, 0, 0, 0, 71.3123, 3.62225, 0, 0, 0, 0, 0, 16.7528, 3.62225, 0, 0, 0, 0, 0, 11.7031, 0, 0, 0, 0, 0, 0, 42.8564, 0, 0, 0, 0, 0, 0, 0, 2931.67, 0, 0, 0, 0, 0
469, 3276.62, 1450.33, 6412.84, 6961.36, 3196.18, 1318.43, 6227.13, 6675.06, 0, 0, 0, 0, 80.6193, 131.355, 185.937, 304.27, 37.962, 46.0405, 42.6572, 85.3145, 145.573, 43.863, 24.1425, 56.4767, 15.6617, 1.00978, 16.6715, 7.471, 0, 0, 0, 0, 76.3542, 4.26513, 0, 0, 0, 0, 0, 19.8774, 4.26513, 0, 0, 0, 0, 0, 13.8195, 0, 0, 0, 0, 0, 0, 42.6572, 0, 0, 0, 0, 0, 0, 0, 3196.18, 0, 0, 0, 0, 0
470, 3611.51, 1588.02, 6412.84, 6961.36, 3523.39, 1443.29, 6227.13, 6675.06, 0, 0, 0, 0, 88.3606, 144.077, 185.937, 304.27, 45.9498, 59.2553, 42.4108, 84.8216, 145.573, 43.863, 29.2586, 59.102, 19.0104, 1.22268, 20.2331, 9.02548, 0, 0, 0, 0, 83.2224, 5.13823, 0, 0, 0, 0, 0, 24.1204, 5.13823, 0, 0, 0, 0, 0, 16.6912, 0, 0, 0, 0, 0, 0, 42.4108, 0, 0, 0, 0, 0, 0, 0, 3523.39, 0, 0, 0, 0, 0
471, 3900.53, 1706.2, 6412.84, 6961.36, 3805.14, 1549.62, 6227.13, 6675.06, 0, 0, 0, 0, 95.6003, 156.042, 185.937, 304.27, 53.4015, 71.6448, 42.1988, 84.3977, 145.573, 43.863, 34.0325, 61.5678, 22.1516, 1.42422, 23.5758, 10.4567, 0, 0, 0, 0, 89.6537, 5.9466, 0, 0, 0, 0, 0, 28.0859, 5.9466, 0, 0, 0, 0, 0, 19.369, 0, 0, 0, 0, 0, 0, 42.1988, 0, 0, 0, 0, 0, 0, 0, 3805.14, 0, 0, 0, 0, 0
472, 4289.53, 1864.23, 6412.84, 6961.36, 4183.46, 1689.75, 6227.13, 6675.06, 0, 0, 0, 0, 106.367, 173.795, 185.937, 304.27, 64.4532, 89.9676, 41.9139, 83.8278, 145.573, 43.863, 41.0715, 65.2956, 26.7672, 1.71711, 28.4843, 12.5872, 0, 0, 0, 0, 99.2148, 7.15236, 0, 0, 0, 0, 0, 33.9191, 7.15236, 0, 0, 0, 0, 0, 23.3817, 0, 0, 0, 0, 0, 0, 41.9139, 0, 0, 0, 0, 0, 0, 0, 4183.46, 0, 0, 0, 0, 0
473, 4680.91, 2022.12, 6412.84, 6961.36, 4562.82, 1827.87, 6227.13, 6675.06, 0, 0, 0, 0, 118.406, 193.604, 185.937, 304.27, 76.7785, 110.348, 41.6278, 83.2557, 145.573, 43.863, 48.8652, 69.5412, 31.8601, 2.04114, 33.9013, 14.9639, 0, 0, 0, 0, 109.891, 8.51545, 0, 0, 0, 0, 0, 40.3497, 8.51545, 0, 0, 0, 0, 0, 27.9133, 0, 0, 0, 0, 0, 0, 41.6278, 0, 0, 0, 0, 0, 0, 0, 4562.82, 0, 0, 0, 0, 0
474, 4764.96, 2056.06, 6412.84, 6961.36, 4643.87, 1857.79, 6227.13, 6675.06, 0, 0, 0, 0, 121.154, 198.133, 185.937, 304.27, 79.5879, 115, 41.5664, 83.1329, 145.573, 43.863, 50.6151, 70.5393, 33.0022, 2.11343, 35.1156, 15.4995, 0, 0, 0, 0, 112.327, 8.82736, 0, 0, 0, 0, 0, 41.7877, 8.82736, 0, 0, 0, 0, 0, 28.9728, 0, 0, 0, 0, 0, 0, 41.5664, 0, 0, 0, 0, 0, 0, 0, 4643.87, 0, 0, 0, 0, 0
475, 4848.49, 2089.6, 6412.84, 6961.36, 4724.66, 1886.82, 6227.13, 6675.06, 0, 0, 0, 0, 123.894, 202.648, 185.937, 304.27, 82.389, 119.638, 41.5053, 83.0105, 145.573, 43.863, 52.4, 71.4943, 34.1698, 2.18308, 36.3528, 16.0471, 0, 0, 0, 0, 114.767, 9.12753, 0, 0, 0, 0, 0, 43.2724, 9.12753, 0, 0, 0, 0, 0, 29.9891, 0, 0, 0, 0, 0, 0, 41.5053, 0, 0, 0, 0, 0, 0, 0, 4724.66, 0, 0, 0, 0, 0
476, 4711.9, 2034.91, 6412.84, 6961.36, 4592.43, 1839.91, 6227.13, 6675.06, 0, 0, 0, 0, 119.351, 195.219, 185.937, 304.27, 77.7457, 112.009, 41.6051, 83.2102, 145.573, 43.863, 49.4503, 69.9005, 32.2518, 2.05995, 34.3118, 15.1385, 0, 0, 0, 0, 110.746, 8.60483, 0, 0, 0, 0, 0, 40.8454, 8.60483, 0, 0, 0, 0, 0, 28.2954, 0, 0, 0, 0, 0, 0, 41.6051, 0, 0, 0, 0, 0, 0, 0, 4592.43, 0, 0, 0, 0, 0
477, 4507.32, 1952.61, 6412.84, 6961.36, 4394.36, 1768.44, 6227.13, 6675.06, 0, 0, 0, 0, 112.787, 184.511, 185.937, 304.27, 71.0322, 101.001, 41.7551, 83.5103, 145.573, 43.863, 45.1647, 67.6226, 29.4675, 1.87876, 31.3463, 13.8184, 0, 0, 0, 0, 104.943, 7.84473, 0, 0, 0, 0, 0, 37.32, 7.84473, 0, 0, 0, 0, 0, 25.8675, 0, 0, 0, 0, 0, 0, 41.7551, 0, 0, 0, 0, 0, 0, 0, 4394.36, 0, 0, 0, 0, 0
478, 4381.73, 1901.85, 6412.84, 6961.36, 4272.67, 1723.81, 6227.13, 6675.06, 0, 0, 0, 0, 108.961, 178.249, 185.937, 304.27, 67.1132, 94.5535, 41.8475, 83.6951, 145.573, 43.863, 42.642, 66.3187, 27.823, 1.77574, 29.5987, 13.0433, 0, 0, 0, 0, 101.548, 7.4132, 0, 0, 0, 0, 0, 35.2288, 7.4132, 0, 0, 0, 0, 0, 24.4712, 0, 0, 0, 0, 0, 0, 41.8475, 0, 0, 0, 0, 0, 0, 0, 4272.67, 0, 0, 0, 0, 0
479, 4132.27, 1800.83, 6412.84, 6961.36, 4030.43, 1634.99, 6227.13, 6675.06, 0, 0, 0, 0, 101.647, 166.277, 185.937, 304.27, 59.6166, 82.216, 42.0306, 84.0611, 145.573, 43.863, 37.8758, 63.7713, 24.7209, 1.57831, 26.2992, 11.5766, 0, 0, 0, 0, 95.0709, 6.57624, 0, 0, 0, 0, 0, 31.2996, 6.57624, 0, 0, 0, 0, 0, 21.7408, 0, 0, 0, 0, 0, 0, 42.0306, 0, 0, 0, 0, 0, 0, 0, 4030.43, 0, 0, 0, 0, 0
480, 3615.92, 1590.17, 6412.84, 6961.36, 3527.6, 1447.35, 6227.13, 6675.06, 0, 0, 0, 0, 87.937, 143.817, 185.937, 304.27, 45.5274, 58.9977, 42.4097, 84.8193, 145.573, 43.863, 28.958, 58.979, 18.9165, 1.20828, 20.1248, 8.83324, 0, 0, 0, 0, 82.9344, 5.00262, 0, 0, 0, 0, 0, 23.9554, 5.00262, 0, 0, 0, 0, 0, 16.5693, 0, 0, 0, 0, 0, 0, 42.4097, 0, 0, 0, 0, 0, 0, 0, 3527.6, 0, 0, 0, 0, 0
481, 3045.88, 1355.02, 6412.84, 6961.36, 2970.35, 1233.39, 6227.13, 6675.06, 0, 0, 0, 0, 75.1462, 122.811, 185.937, 304.27, 32.3165, 37.1514, 42.8297, 85.6595, 145.573, 43.863, 20.5615, 54.5847, 13.4343, 0.865031, 14.2994, 6.26216, 0, 0, 0, 0, 71.5905, 3.55575, 0, 0, 0, 0, 0, 17.0058, 3.55575, 0, 0, 0, 0, 0, 11.755, 0, 0, 0, 0, 0, 0, 42.8297, 0, 0, 0, 0, 0, 0, 0, 2970.35, 0, 0, 0, 0, 0
482, 2584.37, 1162.8, 6412.84, 6961.36, 2517.6, 1055.24, 6227.13, 6675.06, 0, 0, 0, 0, 66.4713, 108.568, 185.937, 304.27, 23.3008, 22.2271, 43.1705, 86.341, 145.573, 43.863, 14.8318, 51.6395, 9.6907, 0.626276, 10.317, 4.51487, 0, 0, 0, 0, 63.9064, 2.56489, 0, 0, 0, 0, 0, 12.267, 2.56489, 0, 0, 0, 0, 0, 8.46894, 0, 0, 0, 0, 0, 0, 43.1705, 0, 0, 0, 0, 0, 0, 0, 2517.6, 0, 0, 0, 0, 0
483, 2218.65, 1009.27, 6412.84, 6961.36, 2157.74, 911.047, 6227.13, 6675.06, 0, 0, 0, 0, 60.6801, 99.0552, 185.937, 304.27, 17.2389, 12.1727, 43.4413, 86.8826, 145.573, 43.863, 10.968, 49.7121, 7.16178, 0.465084, 7.62686, 3.34114, 0, 0, 0, 0, 58.776, 1.9042, 0, 0, 0, 0, 0, 9.06381, 1.9042, 0, 0, 0, 0, 0, 6.27087, 0, 0, 0, 0, 0, 0, 43.4413, 0, 0, 0, 0, 0, 0, 0, 2157.74, 0, 0, 0, 0, 0
484, 1986.43, 911.287, 6412.84, 6961.36, 1928.78, 817.993, 6227.13, 6675.06, 0, 0, 0, 0, 57.5097, 93.8344, 185.937, 304.27, 13.8963, 6.60755, 43.6134, 87.2268, 145.573, 43.863, 8.83217, 48.6775, 5.75863, 0.376125, 6.13476, 2.69741, 0, 0, 0, 0, 55.9636, 1.54616, 0, 0, 0, 0, 0, 7.28601, 1.54616, 0, 0, 0, 0, 0, 5.06414, 0, 0, 0, 0, 0, 0, 43.6134, 0, 0, 0, 0, 0, 0, 0, 1928.78, 0, 0, 0, 0, 0
485, 1855.25, 855.791, 6412.84, 6961.36, 1799.29, 764.949, 6227.13, 6675.06, 0, 0, 0, 0, 55.8764, 91.15, 185.937, 304.27, 12.1657, 3.72865, 43.7107, 87.4214, 145.573, 43.863, 7.72634, 48.15, 5.03321, 0.329594, 5.36281, 2.36353, 0, 0, 0, 0, 54.5174, 1.35902, 0, 0, 0, 0, 0, 6.36732, 1.35902, 0, 0, 0, 0, 0, 4.43934, 0, 0, 0, 0, 0, 0, 43.7107, 0, 0, 0, 0, 0, 0, 0, 1799.29, 0, 0, 0, 0, 0
486, 1690.33, 785.638, 6412.84, 6961.36, 1636.21, 697.953, 6227.13, 6675.06, 0, 0, 0, 0, 54.0209, 88.08, 185.937, 304.27, 10.1878, 0.413786, 43.8331, 87.6662, 145.573, 43.863, 6.45806, 47.5628, 4.19496, 0.275515, 4.47047, 1.98759, 0, 0, 0, 0, 52.8712, 1.14967, 0, 0, 0, 0, 0, 5.30839, 1.14967, 0, 0, 0, 0, 0, 3.72969, 0, 0, 0, 0, 0, 0, 43.8331, 0, 0, 0, 0, 0, 0, 0, 1636.21, 0, 0, 0, 0, 0
487, 1701.04, 790.396, 6412.84, 6961.36, 1646.89, 702.076, 6227.13, 6675.06, 0, 0, 0, 0, 54.1566, 88.291, 185.937, 304.27, 10.3316, 0.64105, 43.825, 87.6499, 145.573, 43.863, 6.54711, 47.6095, 4.24936, 0.280064, 4.52943, 2.01768, 0, 0, 0, 0, 52.9853, 1.17133, 0, 0, 0, 0, 0, 5.37578, 1.17133, 0, 0, 0, 0, 0, 3.78453, 0, 0, 0, 0, 0, 0, 43.825, 0, 0, 0, 0, 0, 0, 0, 1646.89, 0, 0, 0, 0, 0
488, 1793.89, 829.938, 6412.84, 6961.36, 1738.7, 739.658, 6227.13, 6675.06, 0, 0, 0, 0, 55.2505, 90.055, 185.937, 304.27, 11.4947, 2.54347, 43.7558, 87.5115, 145.573, 43.863, 7.28429, 47.9662, 4.72309, 0.311824, 5.03492, 2.24937, 0, 0, 0, 0, 53.942, 1.30847, 0, 0, 0, 0, 0, 5.97581, 1.30847, 0, 0, 0, 0, 0, 4.21046, 0, 0, 0, 0, 0, 0, 43.7558, 0, 0, 0, 0, 0, 0, 0, 1738.7, 0, 0, 0, 0, 0
489, 2065.12, 944.917, 6412.84, 6961.36, 2006.52, 848.541, 6227.13, 6675.06, 0, 0, 0, 0, 58.7613, 95.7426, 185.937, 304.27, 15.2074, 8.63473, 43.5539, 87.1079, 145.573, 43.863, 9.64425, 49.1171, 6.24775, 0.411791, 6.65954, 2.98471, 0, 0, 0, 0, 57.0272, 1.73412, 0, 0, 0, 0, 0, 7.91013, 1.73412, 0, 0, 0, 0, 0, 5.56314, 0, 0, 0, 0, 0, 0, 43.5539, 0, 0, 0, 0, 0, 0, 0, 2006.52, 0, 0, 0, 0, 0
490, 2423.14, 1095.57, 6412.84, 6961.36, 2359.24, 990.289, 6227.13, 6675.06, 0, 0, 0, 0, 64.1197, 104.478, 185.937, 304.27, 20.8314, 17.9017, 43.2883, 86.5766, 145.573, 43.863, 13.2312, 50.8885, 8.58047, 0.561525, 9.14199, 4.08921, 0, 0, 0, 0, 61.7605, 2.35919, 0, 0, 0, 0, 0, 10.872, 2.35919, 0, 0, 0, 0, 0, 7.60018, 0, 0, 0, 0, 0, 0, 43.2883, 0, 0, 0, 0, 0, 0, 0, 2359.24, 0, 0, 0, 0, 0
491, 2895.28, 1292.61, 6412.84, 6961.36, 2823.17, 1173.5, 6227.13, 6675.06, 0, 0, 0, 0, 72.4093, 118.115, 185.937, 304.27, 29.4697, 32.2353, 42.9396, 85.8793, 145.573, 43.863, 18.7577, 53.6516, 12.2044, 0.794364, 12.9988, 5.7589, 0, 0, 0, 0, 69.11, 3.29938, 0, 0, 0, 0, 0, 15.4583, 3.29938, 0, 0, 0, 0, 0, 10.712, 0, 0, 0, 0, 0, 0, 42.9396, 0, 0, 0, 0, 0, 0, 0, 2823.17, 0, 0, 0, 0, 0
492, 3333.45, 1473.84, 6412.84, 6961.36, 3252.2, 1339.83, 6227.13, 6675.06, 0, 0, 0, 0, 81.5452, 133.123, 185.937, 304.27, 38.9284, 47.8891, 42.6168, 85.2337, 145.573, 43.863, 24.7909, 56.7543, 16.1512, 1.04668, 17.1979, 7.59304, 0, 0, 0, 0, 77.209, 4.33628, 0, 0, 0, 0, 0, 20.4546, 4.33628, 0, 0, 0, 0, 0, 14.1375, 0, 0, 0, 0, 0, 0, 42.6168, 0, 0, 0, 0, 0, 0, 0, 3252.2, 0, 0, 0, 0, 0
493, 3869.06, 1693.33, 6412.84, 6961.36, 3774.84, 1537.76, 6227.13, 6675.06, 0, 0, 0, 0, 94.6124, 154.566, 185.937, 304.27, 52.3893, 70.1195, 42.2231, 84.4462, 145.573, 43.863, 33.3622, 61.2501, 21.7479, 1.40279, 23.1507, 10.2115, 0, 0, 0, 0, 88.7921, 5.82028, 0, 0, 0, 0, 0, 27.542, 5.82028, 0, 0, 0, 0, 0, 19.0271, 0, 0, 0, 0, 0, 0, 42.2231, 0, 0, 0, 0, 0, 0, 0, 3774.84, 0, 0, 0, 0, 0
494, 4206.8, 1830.73, 6412.84, 6961.36, 4103.12, 1660.29, 6227.13, 6675.06, 0, 0, 0, 0, 103.934, 169.841, 185.937, 304.27, 61.9588, 85.8913, 41.975, 83.9499, 145.573, 43.863, 39.4632, 64.4705, 25.7256, 1.65366, 27.3792, 12.084, 0, 0, 0, 0, 97.0568, 6.8769, 0, 0, 0, 0, 0, 32.5863, 6.8769, 0, 0, 0, 0, 0, 22.4955, 0, 0, 0, 0, 0, 0, 41.975, 0, 0, 0, 0, 0, 0, 0, 4103.12, 0, 0, 0, 0, 0
495, 4582.28, 1982.43, 6412.84, 6961.36, 4467.3, 1793.36, 6227.13, 6675.06, 0, 0, 0, 0, 115.279, 188.446, 185.937, 304.27, 73.5788, 105.046, 41.6999, 83.3997, 145.573, 43.863, 46.8481, 68.4306, 30.5404, 1.95902, 32.4994, 14.3487, 0, 0, 0, 0, 107.113, 8.1661, 0, 0, 0, 0, 0, 38.682, 8.1661, 0, 0, 0, 0, 0, 26.7307, 0, 0, 0, 0, 0, 0, 41.6999, 0, 0, 0, 0, 0, 0, 0, 4467.3, 0, 0, 0, 0, 0
496, 4804.66, 2071.9, 6412.84, 6961.36, 4682.35, 1871.26, 6227.13, 6675.06, 0, 0, 0, 0, 122.496, 200.285, 185.937, 304.27, 80.9586, 117.211, 41.5371, 83.0742, 145.573, 43.863, 51.5234, 70.9723, 33.5876, 2.15254, 35.7401, 15.7833, 0, 0, 0, 0, 113.508, 8.9873, 0, 0, 0, 0, 0, 42.5361, 8.9873, 0, 0, 0, 0, 0, 29.4352, 0, 0, 0, 0, 0, 0, 41.5371, 0, 0, 0, 0, 0, 0, 0, 4682.35, 0, 0, 0, 0, 0
