"Hour", "Undervoltages", "Min Voltage", "Overvoltage", "Max Voltage", "Min Bus", "Max Bus", "LV Undervoltages", "Min LV Voltage", "LV Overvoltage", "Max LV Voltage", "Min LV Bus", "Max LV Bus"
1057, 0, 1.0046, 0, 1.05, 62302, sourcebus, 0, 0.989837, 0, 1.02808, x_39754_1, x_14836
1058, 0, 1.01018, 0, 1.05, 62302, sourcebus, 0, 0.99752, 0, 1.03102, x_39754_1, x_14836
1059, 0, 1.01376, 0, 1.05, 62302, sourcebus, 0, 1.00244, 0, 1.03288, x_39754_1, x_14836
1060, 0, 1.01689, 0, 1.05, 62302, sourcebus, 0, 1.00675, 0, 1.03453, x_39754_1, x_14836
1061, 0, 1.0192, 0, 1.05, 62302, sourcebus, 0, 1.00994, 0, 1.03575, x_39754_1, x_14836
1062, 0, 1.01987, 0, 1.05, 62302, sourcebus, 0, 1.0109, 0, 1.03613, x_39754_1, x_14836
1063, 0, 1.01751, 0, 1.05, 62302, sourcebus, 0, 1.00765, 0, 1.0349, x_39754_1, x_14836
1064, 0, 1.01818, 0, 1.05, 62302, sourcebus, 0, 1.00863, 0, 1.03531, x_39754_1, x_14836
1065, 0, 1.01988, 0, 1.05, 62302, sourcebus, 0, 1.00999, 0, 1.03627, x_6568_1, x_14836
1066, 0, 1.01783, 0, 1.05, 62302, sourcebus, 0, 1.00646, 0, 1.03527, x_6568_1, x_14836
1067, 0, 1.0132, 0, 1.05, 62302, sourcebus, 0, 1.00087, 0, 1.03288, x_6568_1, x_14836
1068, 0, 1.00554, 0, 1.05, 62302, sourcebus, 0, 0.991434, 0, 1.02885, x_39754_1, x_14836
1069, 0, 0.998626, 0, 1.05, 62302, sourcebus, 0, 0.981959, 0, 1.02523, x_39754_1, x_14836
1070, 0, 0.991457, 0, 1.05, 62302, sourcebus, 0, 0.972147, 0, 1.02147, x_39754_1, x_14836
1071, 0, 0.985878, 0, 1.05, 62302, sourcebus, 0, 0.964524, 0, 1.01854, x_39754_1, x_14836
1072, 0, 0.984182, 0, 1.05, 62302, sourcebus, 0, 0.962165, 0, 1.01761, x_39754_1, x_14836
1073, 0, 0.980635, 0, 1.05, 62302, sourcebus, 0, 0.957355, 0, 1.01576, x_39754_1, x_14836
1074, 0, 0.977648, 0, 1.05, 62302, sourcebus, 0, 0.953221, 0, 1.01413, x_39754_1, x_14836
1075, 0, 0.976593, 0, 1.05, 62302, sourcebus, 0, 0.951714, 0, 1.01351, x_39754_1, x_14836
1076, 0, 0.977254, 0, 1.05, 62302, sourcebus, 0, 0.952575, 0, 1.01383, x_39754_1, x_14836
1077, 0, 0.979728, 0, 1.05, 62302, sourcebus, 0, 0.955927, 0, 1.01511, x_39754_1, x_14836
1078, 0, 0.982682, 0, 1.05, 62302, sourcebus, 0, 0.959928, 0, 1.01665, x_39754_1, x_14836
1079, 0, 0.988236, 0, 1.05, 62302, sourcebus, 0, 0.96752, 0, 1.01957, x_39754_1, x_14836
1080, 0, 0.996573, 0, 1.05, 62302, sourcebus, 0, 0.978945, 0, 1.02398, x_39754_1, x_14836
1081, 0, 1.00463, 0, 1.05, 62302, sourcebus, 0, 0.989997, 0, 1.02822, x_39754_1, x_14836
1082, 0, 1.01086, 0, 1.05, 62302, sourcebus, 0, 0.998496, 0, 1.03144, x_39754_1, x_14836
1083, 0, 1.01498, 0, 1.05, 62302, sourcebus, 0, 1.00417, 0, 1.0336, x_39754_1, x_14836
1084, 0, 1.01797, 0, 1.05, 62302, sourcebus, 0, 1.00831, 0, 1.03519, x_39754_1, x_14836
1085, 0, 1.01978, 0, 1.05, 62302, sourcebus, 0, 1.01082, 0, 1.03615, x_39754_1, x_14836
1086, 0, 1.0198, 0, 1.05, 62302, sourcebus, 0, 1.01086, 0, 1.03618, x_39754_1, x_14836
1087, 0, 1.01789, 0, 1.05, 62302, sourcebus, 0, 1.00824, 0, 1.03518, x_39754_1, x_14836
1088, 0, 1.01769, 0, 1.05, 62302, sourcebus, 0, 1.00788, 0, 1.03508, x_69478_1, x_14836
1089, 0, 1.01987, 0, 1.05, 62302, sourcebus, 0, 1.00744, 0, 1.03634, x_69478_1, x_14836
1090, 0, 1.01851, 0, 1.05, 62302, sourcebus, 0, 1.00553, 0, 1.03568, x_69478_1, x_14836
1091, 0, 1.01345, 0, 1.05, 62302, sourcebus, 0, 1.00009, 0, 1.03306, x_69478_1, x_14836
1092, 0, 1.00717, 0, 1.05, 62302, sourcebus, 0, 0.993723, 0, 1.02982, x_39754_1, x_14836
1093, 0, 0.999203, 0, 1.05, 62302, sourcebus, 0, 0.982742, 0, 1.0256, x_39754_1, x_14836
1094, 0, 0.991863, 0, 1.05, 62302, sourcebus, 0, 0.972665, 0, 1.02171, x_39754_1, x_14836
1095, 0, 0.985591, 0, 1.05, 62302, sourcebus, 0, 0.964085, 0, 1.0184, x_39754_1, x_14836
1096, 0, 0.981502, 0, 1.05, 62302, sourcebus, 0, 0.958471, 0, 1.01621, x_39754_1, x_14836
1097, 0, 0.978515, 0, 1.05, 62302, sourcebus, 0, 0.954356, 0, 1.0146, x_39754_1, x_14836
1098, 0, 0.975354, 0, 1.05, 62302, sourcebus, 6, 0.948162, 0, 1.01306, x_39754_1, x_14836
1099, 0, 0.975042, 0, 1.05, 62302, sourcebus, 6, 0.947681, 0, 1.01284, x_39754_1, x_14836
1100, 0, 0.977279, 0, 1.05, 62302, sourcebus, 0, 0.95064, 0, 1.01394, x_39754_1, x_14836
1101, 0, 0.978492, 0, 1.05, 62302, sourcebus, 0, 0.95409, 0, 1.01433, x_39754_1, x_14836
1102, 0, 0.980243, 0, 1.05, 62302, sourcebus, 0, 0.956456, 0, 1.01523, x_39754_1, x_14836
1103, 0, 0.986722, 0, 1.05, 62302, sourcebus, 0, 0.965323, 0, 1.01866, x_39754_1, x_14836
1104, 0, 0.994245, 0, 1.05, 62302, sourcebus, 0, 0.975613, 0, 1.02261, x_39754_1, x_14836
1105, 0, 1.00146, 0, 1.05, 62302, sourcebus, 0, 0.985568, 0, 1.02648, x_39754_1, x_14836
1106, 0, 1.0064, 0, 1.05, 62302, sourcebus, 0, 0.992355, 0, 1.02908, x_39754_1, x_14836
1107, 0, 1.011, 0, 1.05, 62302, sourcebus, 0, 0.998669, 0, 1.03149, x_39754_1, x_14836
1108, 0, 1.01433, 0, 1.05, 62302, sourcebus, 0, 1.00331, 0, 1.03328, x_39754_1, x_14836
1109, 0, 1.01704, 0, 1.05, 62302, sourcebus, 0, 1.00704, 0, 1.03471, x_39754_1, x_14836
1110, 0, 1.01658, 0, 1.05, 62302, sourcebus, 0, 1.00646, 0, 1.03452, x_39754_1, x_14836
1111, 0, 1.01529, 0, 1.05, 62302, sourcebus, 0, 1.00467, 0, 1.03383, x_39754_1, x_14836
1112, 0, 1.01516, 0, 1.05, 62302, sourcebus, 0, 1.00446, 0, 1.03375, x_39754_1, x_14836
1113, 0, 1.01845, 0, 1.05, 62302, sourcebus, 0, 1.00669, 0, 1.03557, x_69478_1, x_14836
1114, 0, 1.01676, 0, 1.05, 62302, sourcebus, 0, 1.00352, 0, 1.03478, x_69478_1, x_14836
1115, 0, 1.01173, 0, 1.05, 62302, sourcebus, 0, 0.998874, 0, 1.03216, x_69478_1, x_14836
1116, 0, 1.00458, 0, 1.05, 62302, sourcebus, 0, 0.99008, 0, 1.02839, x_39754_1, x_14836
1117, 0, 0.996734, 0, 1.05, 62302, sourcebus, 0, 0.979342, 0, 1.02428, x_39754_1, x_14836
1118, 0, 0.990196, 0, 1.05, 62302, sourcebus, 0, 0.970441, 0, 1.02089, x_39754_1, x_14836
1119, 0, 0.985234, 0, 1.05, 62302, sourcebus, 0, 0.963559, 0, 1.01819, x_39754_1, x_14836
1120, 0, 0.980336, 0, 1.05, 62302, sourcebus, 0, 0.956832, 0, 1.01556, x_39754_1, x_14836
1121, 0, 0.977203, 0, 1.05, 62302, sourcebus, 0, 0.952562, 0, 1.01391, x_39754_1, x_14836
1122, 0, 0.974636, 0, 1.05, 62302, sourcebus, 6, 0.947262, 0, 1.01275, x_39754_1, x_14836
1123, 0, 0.97456, 0, 1.05, 62302, sourcebus, 6, 0.94716, 0, 1.0127, x_39754_1, x_14836
1124, 0, 0.975722, 0, 1.05, 62302, sourcebus, 6, 0.94862, 0, 1.0132, x_39754_1, x_14836
1125, 0, 0.977144, 0, 1.05, 62302, sourcebus, 0, 0.95042, 0, 1.01382, x_39754_1, x_14836
1126, 0, 0.979084, 0, 1.05, 62302, sourcebus, 0, 0.954901, 0, 1.01463, x_39754_1, x_14836
1127, 0, 0.982906, 0, 1.05, 62302, sourcebus, 0, 0.960133, 0, 1.01667, x_39754_1, x_14836
1128, 0, 0.990235, 0, 1.05, 62302, sourcebus, 0, 0.970159, 0, 1.02052, x_39754_1, x_14836
1129, 0, 0.997798, 0, 1.05, 62302, sourcebus, 0, 0.980477, 0, 1.02449, x_39754_1, x_14836
1130, 0, 1.00146, 0, 1.05, 62302, sourcebus, 0, 0.985513, 0, 1.02643, x_39754_1, x_14836
1131, 0, 1.00428, 0, 1.05, 62302, sourcebus, 0, 0.989383, 0, 1.02791, x_39754_1, x_14836
1132, 0, 1.00738, 0, 1.05, 62302, sourcebus, 0, 0.993657, 0, 1.02956, x_39754_1, x_14836
1133, 0, 1.01041, 0, 1.05, 62302, sourcebus, 0, 0.997854, 0, 1.03118, x_39754_1, x_14836
1134, 0, 1.01147, 0, 1.05, 62302, sourcebus, 0, 0.99936, 0, 1.03178, x_39754_1, x_14836
1135, 0, 1.00916, 0, 1.05, 62302, sourcebus, 0, 0.99626, 0, 1.03064, x_39754_1, x_14836
1136, 0, 1.00923, 0, 1.05, 62302, sourcebus, 0, 0.996503, 0, 1.03081, x_39754_1, x_14836
1137, 0, 1.01127, 0, 1.05, 62302, sourcebus, 0, 0.998853, 0, 1.03194, x_6568_1, x_14836
1138, 0, 1.00848, 0, 1.05, 62302, sourcebus, 0, 0.993892, 0, 1.03059, x_6568_1, x_14836
1139, 0, 1.0025, 0, 1.05, 62302, sourcebus, 0, 0.985899, 0, 1.02753, x_6568_1, x_14836
1140, 0, 0.994963, 0, 1.05, 62302, sourcebus, 0, 0.977088, 0, 1.02349, x_39754_1, x_14836
1141, 0, 0.990492, 0, 1.05, 62302, sourcebus, 0, 0.970954, 0, 1.02113, x_39754_1, x_14836
1142, 0, 0.985204, 0, 1.05, 62302, sourcebus, 0, 0.963729, 0, 1.01835, x_39754_1, x_14836
1143, 0, 0.982683, 0, 1.05, 62302, sourcebus, 0, 0.960326, 0, 1.01705, x_39754_1, x_14836
1144, 0, 0.982042, 0, 1.05, 62302, sourcebus, 0, 0.959371, 0, 1.01664, x_39754_1, x_14836
1145, 0, 0.979512, 0, 1.05, 62302, sourcebus, 0, 0.955861, 0, 1.01525, x_39754_1, x_14836
1146, 0, 0.976737, 0, 1.05, 62302, sourcebus, 0, 0.951899, 0, 1.01362, x_39754_1, x_14836
1147, 0, 0.977399, 0, 1.05, 62302, sourcebus, 0, 0.952739, 0, 1.0139, x_39754_1, x_14836
1148, 0, 0.979063, 0, 1.05, 62302, sourcebus, 0, 0.954947, 0, 1.01472, x_39754_1, x_14836
1149, 0, 0.981781, 0, 1.05, 62302, sourcebus, 0, 0.958598, 0, 1.01608, x_39754_1, x_14836
1150, 0, 0.984374, 0, 1.05, 62302, sourcebus, 0, 0.962123, 0, 1.01743, x_39754_1, x_14836
1151, 0, 0.988466, 0, 1.05, 62302, sourcebus, 0, 0.967725, 0, 1.01959, x_39754_1, x_14836
1152, 0, 0.994959, 0, 1.05, 62302, sourcebus, 0, 0.976586, 0, 1.02298, x_39754_1, x_14836
1153, 0, 1.0018, 0, 1.05, 62302, sourcebus, 0, 0.986075, 0, 1.02669, x_39754_1, x_14836
1154, 0, 1.00776, 0, 1.05, 62302, sourcebus, 0, 0.994266, 0, 1.02982, x_39754_1, x_14836
1155, 0, 1.01199, 0, 1.05, 62302, sourcebus, 0, 1.00007, 0, 1.03203, x_39754_1, x_14836
1156, 0, 1.01617, 0, 1.05, 62302, sourcebus, 0, 1.00585, 0, 1.03425, x_39754_1, x_14836
1157, 0, 1.01882, 0, 1.05, 62302, sourcebus, 0, 1.00951, 0, 1.03565, x_39754_1, x_14836
1158, 0, 1.02063, 0, 1.05, 62302, sourcebus, 0, 1.01154, 0, 1.03666, x_6568_1, x_14836
1159, 0, 1.02154, 0, 1.05, 62302, sourcebus, 0, 1.01196, 0, 1.03718, x_6568_1, x_14836
1160, 0, 1.02107, 0, 1.05, 62302, sourcebus, 0, 1.00852, 0, 1.03708, x_6568_1, x_14836
1161, 0, 1.01864, 0, 1.05, 62302, sourcebus, 0, 1.00272, 0, 1.03599, x_6568_1, x_14836
1162, 0, 1.01534, 0, 1.05, 62302, sourcebus, 0, 0.998254, 0, 1.03433, x_6568_1, x_14836
1163, 0, 1.00904, 0, 1.05, 62302, sourcebus, 0, 0.989886, 0, 1.03111, x_6568_1, x_14836
1164, 0, 1.00183, 0, 1.05, 62302, sourcebus, 0, 0.981944, 0, 1.02734, x_6568_1, x_14836
1165, 0, 0.994193, 0, 1.05, 62302, sourcebus, 0, 0.973931, 0, 1.02332, x_6568_1, x_14836
1166, 0, 0.987433, 0, 1.05, 62302, sourcebus, 0, 0.967008, 0, 1.01973, x_39754_1, x_14836
1167, 0, 0.98281, 0, 1.05, 62302, sourcebus, 0, 0.960644, 0, 1.01726, x_39754_1, x_14836
1168, 0, 0.979394, 0, 1.05, 62302, sourcebus, 0, 0.95584, 0, 1.01532, x_39754_1, x_14836
1169, 0, 0.977105, 0, 1.05, 62302, sourcebus, 0, 0.952556, 0, 1.01396, x_39754_1, x_14836
1170, 0, 0.976846, 0, 1.05, 62302, sourcebus, 0, 0.952026, 0, 1.01366, x_39754_1, x_14836
1171, 0, 0.976874, 0, 1.05, 62302, sourcebus, 0, 0.952018, 0, 1.01362, x_39754_1, x_14836
1172, 0, 0.978329, 0, 1.05, 62302, sourcebus, 0, 0.953976, 0, 1.01435, x_39754_1, x_14836
1173, 0, 0.981007, 0, 1.05, 62302, sourcebus, 0, 0.957599, 0, 1.01572, x_39754_1, x_14836
1174, 0, 0.984253, 0, 1.05, 62302, sourcebus, 0, 0.962013, 0, 1.01741, x_39754_1, x_14836
1175, 0, 0.989711, 0, 1.05, 62302, sourcebus, 0, 0.969492, 0, 1.02029, x_39754_1, x_14836
1176, 0, 0.996156, 0, 1.05, 62302, sourcebus, 0, 0.978308, 0, 1.02369, x_39754_1, x_14836
1177, 0, 1.00288, 0, 1.05, 62302, sourcebus, 0, 0.987447, 0, 1.02716, x_39754_1, x_14836
1178, 0, 1.00839, 0, 1.05, 62302, sourcebus, 0, 0.995018, 0, 1.03006, x_39754_1, x_14836
1179, 0, 1.01283, 0, 1.05, 62302, sourcebus, 0, 1.00114, 0, 1.0324, x_39754_1, x_14836
1180, 0, 1.01643, 0, 1.05, 62302, sourcebus, 0, 1.00611, 0, 1.03431, x_39754_1, x_14836
1181, 0, 1.0188, 0, 1.05, 62302, sourcebus, 0, 1.00941, 0, 1.03558, x_39754_1, x_14836
1182, 0, 1.02086, 0, 1.05, 62302, sourcebus, 0, 1.01221, 0, 1.03673, x_69478_1, x_14836
1183, 0, 1.02205, 0, 1.05, 62302, sourcebus, 0, 1.01231, 0, 1.03741, x_69478_1, x_14836
1184, 0, 1.02045, 0, 1.05, 62302, sourcebus, 0, 1.00866, 0, 1.03672, x_6568_1, x_14836
1185, 0, 1.01784, 0, 1.05, 62302, sourcebus, 0, 1.00373, 0, 1.03549, x_6568_1, x_14836
1186, 0, 1.01267, 0, 1.05, 62302, sourcebus, 0, 0.995632, 0, 1.03292, x_6568_1, x_14836
1187, 0, 1.00635, 0, 1.05, 62302, sourcebus, 0, 0.98926, 0, 1.02959, x_6568_1, x_14836
1188, 0, 0.99966, 0, 1.05, 62302, sourcebus, 0, 0.982543, 0, 1.02607, x_6568_1, x_14836
1189, 0, 0.990209, 0, 1.05, 62302, sourcebus, 0, 0.970763, 0, 1.02115, x_39754_1, x_14836
1190, 0, 0.983136, 0, 1.05, 62302, sourcebus, 0, 0.961025, 0, 1.01737, x_39754_1, x_14836
1191, 0, 0.97981, 0, 1.05, 62302, sourcebus, 0, 0.956432, 0, 1.01556, x_39754_1, x_14836
1192, 0, 0.977338, 0, 1.05, 62302, sourcebus, 0, 0.952995, 0, 1.0142, x_39754_1, x_14836
1193, 0, 0.977069, 0, 1.05, 62302, sourcebus, 0, 0.952456, 0, 1.0139, x_39754_1, x_14836
1194, 0, 0.975745, 0, 1.05, 62302, sourcebus, 6, 0.948724, 0, 1.01329, x_39754_1, x_14836
1195, 0, 0.975296, 0, 1.05, 62302, sourcebus, 6, 0.948069, 0, 1.01301, x_39754_1, x_14836
1196, 0, 0.977373, 0, 1.05, 62302, sourcebus, 0, 0.950876, 0, 1.01408, x_39754_1, x_14836
1197, 0, 0.981322, 0, 1.05, 62302, sourcebus, 0, 0.958033, 0, 1.0159, x_39754_1, x_14836
1198, 0, 0.984103, 0, 1.05, 62302, sourcebus, 0, 0.961789, 0, 1.01733, x_39754_1, x_14836
1199, 0, 0.989671, 0, 1.05, 62302, sourcebus, 0, 0.969411, 0, 1.02026, x_39754_1, x_14836
1200, 0, 0.997483, 0, 1.05, 62302, sourcebus, 0, 0.980122, 0, 1.02438, x_39754_1, x_14836
1201, 0, 1.00545, 0, 1.05, 62302, sourcebus, 0, 0.991081, 0, 1.02861, x_39754_1, x_14836
1202, 0, 1.01122, 0, 1.05, 62302, sourcebus, 0, 0.998999, 0, 1.03162, x_39754_1, x_14836
1203, 0, 1.01489, 0, 1.05, 62302, sourcebus, 0, 1.00404, 0, 1.03354, x_39754_1, x_14836
1204, 0, 1.01822, 0, 1.05, 62302, sourcebus, 0, 1.00864, 0, 1.0353, x_39754_1, x_14836
1205, 0, 1.01957, 0, 1.05, 62302, sourcebus, 0, 1.0105, 0, 1.03601, x_39754_1, x_14836
1206, 0, 1.02052, 0, 1.05, 62302, sourcebus, 0, 1.01184, 0, 1.03653, x_39754_1, x_14836
1207, 0, 1.01735, 0, 1.05, 62302, sourcebus, 0, 1.00751, 0, 1.03491, x_39754_1, x_14836
1208, 0, 1.01668, 0, 1.05, 62302, sourcebus, 0, 1.00558, 0, 1.03469, x_6568_1, x_14836
1209, 0, 1.0187, 0, 1.05, 62302, sourcebus, 0, 1.00493, 0, 1.03589, x_6568_1, x_14836
1210, 0, 1.01758, 0, 1.05, 62302, sourcebus, 0, 1.0016, 0, 1.0354, x_6568_1, x_14836
1211, 0, 1.01151, 0, 1.05, 62302, sourcebus, 0, 0.993175, 0, 1.03231, x_6568_1, x_14836
1212, 0, 1.00356, 0, 1.05, 62302, sourcebus, 0, 0.986621, 0, 1.02806, x_6568_1, x_14836
1213, 0, 0.99752, 0, 1.05, 62302, sourcebus, 0, 0.979461, 0, 1.02492, x_6568_1, x_14836
1214, 0, 0.992447, 0, 1.05, 62302, sourcebus, 0, 0.973773, 0, 1.02225, x_39754_1, x_14836
1215, 0, 0.987874, 0, 1.05, 62302, sourcebus, 0, 0.96749, 0, 1.01981, x_39754_1, x_14836
1216, 0, 0.983011, 0, 1.05, 62302, sourcebus, 0, 0.960715, 0, 1.01713, x_39754_1, x_14836
1217, 0, 0.979723, 0, 1.05, 62302, sourcebus, 0, 0.956083, 0, 1.01526, x_39754_1, x_14836
1218, 0, 0.978669, 0, 1.05, 62302, sourcebus, 0, 0.954553, 0, 1.01462, x_39754_1, x_14836
1219, 0, 0.976828, 0, 1.05, 62302, sourcebus, 0, 0.951962, 0, 1.01358, x_39754_1, x_14836
1220, 0, 0.978113, 0, 1.05, 62302, sourcebus, 0, 0.953704, 0, 1.01425, x_39754_1, x_14836
1221, 0, 0.980629, 0, 1.05, 62302, sourcebus, 0, 0.957114, 0, 1.01555, x_39754_1, x_14836
1222, 0, 0.98306, 0, 1.05, 62302, sourcebus, 0, 0.960413, 0, 1.0168, x_39754_1, x_14836
1223, 0, 0.988822, 0, 1.05, 62302, sourcebus, 0, 0.968278, 0, 1.01983, x_39754_1, x_14836
1224, 0, 0.997842, 0, 1.05, 62302, sourcebus, 0, 0.980725, 0, 1.02468, x_39754_1, x_14836
1225, 0, 1.00623, 0, 1.05, 62302, sourcebus, 0, 0.992168, 0, 1.02903, x_39754_1, x_14836
1226, 0, 1.01143, 0, 1.05, 62302, sourcebus, 0, 0.99929, 0, 1.03172, x_39754_1, x_14836
1227, 0, 1.01518, 0, 1.05, 62302, sourcebus, 0, 1.00442, 0, 1.03367, x_39754_1, x_14836
1228, 0, 1.01836, 0, 1.05, 62302, sourcebus, 0, 1.00881, 0, 1.03535, x_39754_1, x_14836
1229, 0, 1.02042, 0, 1.05, 62302, sourcebus, 0, 1.01161, 0, 1.03639, x_39754_1, x_14836
1230, 0, 1.02077, 0, 1.05, 62302, sourcebus, 0, 1.01211, 0, 1.03659, x_39754_1, x_14836
1231, 0, 1.01735, 0, 1.05, 62302, sourcebus, 0, 1.0074, 0, 1.0348, x_39754_1, x_14836
1232, 0, 1.01649, 0, 1.05, 62302, sourcebus, 0, 1.00639, 0, 1.03451, x_39754_1, x_14836
1233, 0, 1.01842, 0, 1.05, 62302, sourcebus, 0, 1.00589, 0, 1.03566, x_6568_1, x_14836
1234, 0, 1.01719, 0, 1.05, 62302, sourcebus, 0, 1.00164, 0, 1.03515, x_6568_1, x_14836
1235, 0, 1.01155, 0, 1.05, 62302, sourcebus, 0, 0.995353, 0, 1.03221, x_6568_1, x_14836
1236, 0, 1.0057, 0, 1.05, 62302, sourcebus, 0, 0.988097, 0, 1.02919, x_6568_1, x_14836
1237, 0, 0.998058, 0, 1.05, 62302, sourcebus, 0, 0.97989, 0, 1.02518, x_6568_1, x_14836
1238, 0, 0.991402, 0, 1.05, 62302, sourcebus, 0, 0.972233, 0, 1.0216, x_39754_1, x_14836
1239, 0, 0.986613, 0, 1.05, 62302, sourcebus, 0, 0.965607, 0, 1.01901, x_39754_1, x_14836
1240, 0, 0.982637, 0, 1.05, 62302, sourcebus, 0, 0.96011, 0, 1.01685, x_39754_1, x_14836
1241, 0, 0.97881, 0, 1.05, 62302, sourcebus, 0, 0.954833, 0, 1.01478, x_39754_1, x_14836
1242, 0, 0.976042, 0, 1.05, 62302, sourcebus, 6, 0.949066, 0, 1.01337, x_39754_1, x_14836
1243, 0, 0.974949, 0, 1.05, 62302, sourcebus, 6, 0.947529, 0, 1.01274, x_39754_1, x_14836
1244, 0, 0.975243, 0, 1.05, 62302, sourcebus, 6, 0.947918, 0, 1.01288, x_39754_1, x_14836
1245, 0, 0.978331, 0, 1.05, 62302, sourcebus, 0, 0.953977, 0, 1.01434, x_39754_1, x_14836
1246, 0, 0.980094, 0, 1.05, 62302, sourcebus, 0, 0.956304, 0, 1.0152, x_39754_1, x_14836
1247, 0, 0.985568, 0, 1.05, 62302, sourcebus, 0, 0.963813, 0, 1.01812, x_39754_1, x_14836
1248, 0, 0.994036, 0, 1.05, 62302, sourcebus, 0, 0.97538, 0, 1.02256, x_39754_1, x_14836
1249, 0, 1.00172, 0, 1.05, 62302, sourcebus, 0, 0.985975, 0, 1.02667, x_39754_1, x_14836
1250, 0, 1.00698, 0, 1.05, 62302, sourcebus, 0, 0.993214, 0, 1.02944, x_39754_1, x_14836
1251, 0, 1.01095, 0, 1.05, 62302, sourcebus, 0, 0.998657, 0, 1.03151, x_39754_1, x_14836
1252, 0, 1.01479, 0, 1.05, 62302, sourcebus, 0, 1.004, 0, 1.03359, x_39754_1, x_14836
1253, 0, 1.01671, 0, 1.05, 62302, sourcebus, 0, 1.00661, 0, 1.03456, x_39754_1, x_14836
1254, 0, 1.01712, 0, 1.05, 62302, sourcebus, 0, 1.00723, 0, 1.03482, x_39754_1, x_14836
1255, 0, 1.01446, 0, 1.05, 62302, sourcebus, 0, 1.00354, 0, 1.03351, x_6568_1, x_14836
1256, 0, 1.01415, 0, 1.05, 62302, sourcebus, 0, 1.00022, 0, 1.03351, x_6568_1, x_14836
1257, 0, 1.01605, 0, 1.05, 62302, sourcebus, 0, 0.999884, 0, 1.03465, x_6568_1, x_14836
1258, 0, 1.01315, 0, 1.05, 62302, sourcebus, 0, 0.995006, 0, 1.03323, x_6568_1, x_14836
1259, 0, 1.00693, 0, 1.05, 62302, sourcebus, 0, 0.98815, 0, 1.02999, x_6568_1, x_14836
1260, 0, 0.998955, 0, 1.05, 62302, sourcebus, 0, 0.980149, 0, 1.02577, x_6568_1, x_14836
1261, 0, 0.989917, 0, 1.05, 62302, sourcebus, 0, 0.969774, 0, 1.02104, x_6568_1, x_14836
1262, 0, 0.985942, 0, 1.05, 62302, sourcebus, 0, 0.96489, 0, 1.01888, x_39754_1, x_14836
1263, 0, 0.981136, 0, 1.05, 62302, sourcebus, 0, 0.958323, 0, 1.01633, x_39754_1, x_14836
1264, 0, 0.978815, 0, 1.05, 62302, sourcebus, 0, 0.955058, 0, 1.01502, x_39754_1, x_14836
1265, 0, 0.975875, 0, 1.05, 62302, sourcebus, 6, 0.949106, 0, 1.01355, x_39754_1, x_14836
1266, 0, 0.974191, 0, 1.05, 62302, sourcebus, 6, 0.946598, 0, 1.01246, x_39754_1, x_14836
1267, 0, 0.972824, 0, 1.05, 62302, sourcebus, 12, 0.944787, 0, 1.01183, x_39754_1, x_14836
1268, 0, 0.973731, 0, 1.05, 62302, sourcebus, 10, 0.946014, 0, 1.0123, x_39754_1, x_14836
1269, 0, 0.976679, 0, 1.05, 62302, sourcebus, 3, 0.949921, 0, 1.0137, x_39754_1, x_14836
1270, 0, 0.979176, 0, 1.05, 62302, sourcebus, 0, 0.955151, 0, 1.0148, x_39754_1, x_14836
1271, 0, 0.984702, 0, 1.05, 62302, sourcebus, 0, 0.962646, 0, 1.01766, x_39754_1, x_14836
1272, 0, 0.992721, 0, 1.05, 62302, sourcebus, 0, 0.973634, 0, 1.02191, x_39754_1, x_14836
1273, 0, 1.00056, 0, 1.05, 62302, sourcebus, 0, 0.984318, 0, 1.02599, x_39754_1, x_14836
1274, 0, 1.00574, 0, 1.05, 62302, sourcebus, 0, 0.991444, 0, 1.02873, x_39754_1, x_14836
1275, 0, 1.00957, 0, 1.05, 62302, sourcebus, 0, 0.996735, 0, 1.03076, x_39754_1, x_14836
1276, 0, 1.0132, 0, 1.05, 62302, sourcebus, 0, 1.00175, 0, 1.03269, x_39754_1, x_14836
1277, 0, 1.01547, 0, 1.05, 62302, sourcebus, 0, 1.00491, 0, 1.0339, x_39754_1, x_14836
1278, 0, 1.01655, 0, 1.05, 62302, sourcebus, 0, 1.00645, 0, 1.03452, x_39754_1, x_14836
1279, 0, 1.01436, 0, 1.05, 62302, sourcebus, 0, 1.00345, 0, 1.0334, x_39754_1, x_14836
1280, 0, 1.01417, 0, 1.05, 62302, sourcebus, 0, 1.00326, 0, 1.03338, x_39754_1, x_14836
1281, 0, 1.01664, 0, 1.05, 62302, sourcebus, 0, 1.00444, 0, 1.03478, x_6568_1, x_14836
1282, 0, 1.01425, 0, 1.05, 62302, sourcebus, 0, 0.998793, 0, 1.03369, x_6568_1, x_14836
1283, 0, 1.00846, 0, 1.05, 62302, sourcebus, 0, 0.992629, 0, 1.03065, x_6568_1, x_14836
1284, 0, 1.00144, 0, 1.05, 62302, sourcebus, 0, 0.985928, 0, 1.02687, x_39754_1, x_14836
1285, 0, 0.992613, 0, 1.05, 62302, sourcebus, 0, 0.97379, 0, 1.02219, x_39754_1, x_14836
1286, 0, 0.986169, 0, 1.05, 62302, sourcebus, 0, 0.964914, 0, 1.01874, x_39754_1, x_14836
1287, 0, 0.982673, 0, 1.05, 62302, sourcebus, 0, 0.960067, 0, 1.01683, x_39754_1, x_14836
